Date,open,high,low,close,volume,rsi,sma,macd,volatility,target,ticker,prob_up,signal
2021-04-28,131.06667685708592,131.7595383135996,129.86638309275443,130.35430908203125,107760100,58.30423434584078,130.6724395751953,2.184080330511165,15.32707433903795,0,AAPL,0.57742894,1
2021-04-29,133.17454775379707,133.76006501598266,129.2516178339276,130.25674438476562,151101000,57.83507736633763,130.57290344238282,1.9615444484284976,13.057149052301495,0,AAPL,0.5788489,1
2021-04-30,128.59780268308566,130.33481842080408,127.9049559545034,128.28553771972656,109839500,48.98618950564073,130.3094284057617,1.5131189983139564,10.414495282249206,1,AAPL,0.561599,1
2021-05-03,128.85147530654447,130.83246831624223,128.64655475092198,129.3394012451172,75135100,53.23644103090656,130.08497924804686,1.2993606054615157,8.723073263146603,0,AAPL,0.5650428,1
2021-05-04,128.0220218638134,128.3147804318186,123.64044117384256,124.7626724243164,137564700,37.971054062182326,129.57167892456056,0.5402664236073349,7.880834047057419,1,AAPL,0.553355,1
2021-05-05,126.08008114657817,127.29989620196363,124.8797873013686,125.00665283203124,84000900,39.006997583470145,129.04471817016602,0.0256364654280645,7.789971336200722,1,AAPL,0.55424964,1
2021-05-06,124.80171581873422,126.61680119447594,124.06006618952055,126.60704803466795,78128300,45.62559511392962,128.8300338745117,-0.1338283252400458,7.946767446905369,1,AAPL,0.52692074,0
2021-05-07,127.9071301715626,128.307897749906,126.567931949762,127.28152465820312,78973300,48.254965650383184,128.4505416870117,-0.1575641183249843,8.157410439810278,0,AAPL,0.52692074,0
2021-05-10,126.4995151036212,126.62658120316634,123.95798429414884,123.99708557128906,88071200,38.24771878894048,127.70357360839844,-0.5880040235786197,9.342640053466695,0,AAPL,0.55778044,1
2021-05-11,120.72242271776828,123.43012073939632,120.0088375044798,123.0782241821289,126142800,35.93142659153209,126.89692001342772,-0.9951424608498344,10.50611816763319,0,AAPL,0.5466969,0
2021-05-12,120.6246935861052,121.8368034768272,119.5005559850728,120.00885772705078,112172300,29.337214478516884,125.86237487792968,-1.6503468906675636,12.953699888663706,1,AAPL,0.5584308,1
2021-05-13,121.77814229209848,123.31283199690463,121.46533953245029,122.15937042236328,105861300,38.17072561600687,125.05263748168946,-1.8034077209087656,13.682506285061606,1,AAPL,0.5580126,1
2021-05-14,123.41060185657985,125.01371719694367,123.019596477948,124.58361053466795,81918000,46.541247570579415,124.6824447631836,-1.5651098206078728,13.646299329420032,0,AAPL,0.53402054,0
2021-05-17,123.96776325099312,124.07528990021518,122.35487097046835,123.4301300048828,74244600,43.432634363429045,124.09151763916016,-1.5107684062819118,13.54317721279844,0,AAPL,0.52967775,0
2021-05-18,123.71360895337952,124.1339383673377,121.97364310976867,122.04206848144533,63342900,39.87180997201056,123.81945724487304,-1.616815997985725,13.964824055495969,0,AAPL,0.53861576,0
2021-05-19,120.39008503908885,122.1104965529405,120.09682917810171,121.88567352294922,92612000,39.46673343318455,123.50735931396484,-1.6770834303061974,14.15807952089328,1,AAPL,0.55778044,1
2021-05-20,122.41353249282956,124.84752934847808,122.28645146975369,124.44674682617188,76857100,48.91076242675275,123.29132919311525,-1.3587843588779265,14.0525585500138,0,AAPL,0.53402054,0
2021-05-21,124.94526351797502,125.12121552562014,122.39396313602349,122.60901641845705,79295400,43.499875060147986,122.82407836914062,-1.33940137395561,13.565079495646671,1,AAPL,0.52967775,0
2021-05-24,123.1759960023181,125.06258996981754,123.1075706235096,124.2414779663086,63092900,49.0618136387448,122.84851760864258,-1.0901176721623358,12.501832620418128,0,AAPL,0.4837844,0
2021-05-25,124.94528180981987,125.43404408732668,123.4790173507196,124.04597473144533,72009500,48.427452050007886,122.94529266357422,-0.9164503420542188,11.310929230955423,0,AAPL,0.4927578,0
2021-05-26,124.10461221897316,124.52494162597304,123.57675616428918,123.99708557128906,56575900,48.25409417824172,123.34411544799804,-0.7810523715312172,10.167981426901164,0,AAPL,0.4837844,0
2021-05-27,123.5963016672836,124.76931006613658,122.26688817108727,122.46238708496094,94625600,42.897903893867706,123.3744171142578,-0.8641244567491668,8.891273359677726,0,AAPL,0.5510225,1
2021-05-28,122.7458882411384,122.97071874535015,121.74883166504183,121.80747985839844,71311100,40.75305730962332,123.09680404663088,-0.9874570649210596,8.2911017926222,0,AAPL,0.53957766,0
2021-06-01,122.2668967957017,122.53082109382872,121.15253650084358,121.4848861694336,67637100,39.66755885090576,122.90227966308592,-1.0943123938223067,6.86591518671068,1,AAPL,0.5517981,1
2021-06-02,121.48486595059772,122.4232740712557,121.2600429669822,122.24732208251952,59278900,43.61178944188492,122.92280502319336,-1.0495295750631328,6.845079878434149,0,AAPL,0.5067865,0
2021-06-03,121.87589598051592,122.04207082094376,120.36075313288092,120.76153564453124,76229200,38.20388003698002,122.81039123535156,-1.184474767213899,7.0315235660619635,1,AAPL,0.55778044,1
2021-06-04,121.27961809499506,123.32261707615766,121.0645647856299,123.05868530273438,75169300,49.0558835617476,122.6715850830078,-0.9626664057870188,6.279713580655567,1,AAPL,0.53402054,0
2021-06-07,123.33237521856164,123.4790031391572,122.02251603226816,123.06845092773438,71057600,49.09810673781275,122.71752853393556,-0.7849650687874288,4.892687690632499,1,AAPL,0.5067826,0
2021-06-08,123.75269852496304,125.57087420996749,123.37147042485412,123.8895492553711,74403800,52.756196305822975,122.6823356628418,-0.5390365081558031,4.8719800640802475,1,AAPL,0.53466016,0
2021-06-09,124.34898502209968,124.8768410573178,123.67450106746446,124.27078247070312,56877900,54.445113746650414,122.70481643676756,-0.3061569220997313,5.041220590471113,0,AAPL,0.4970944,0
2021-06-10,124.1632572111759,125.30694902913476,123.10755258677628,123.2737274169922,71186400,49.32140000888396,122.63248062133788,-0.2624093488468588,4.336335355342612,1,AAPL,0.49497834,0
2021-06-11,123.68428989041196,124.57382721619663,123.2639604593567,124.48584747314452,53522400,55.037039587361285,122.83482666015624,-0.0721503753776744,4.453283189139711,1,AAPL,0.498799,0
2021-06-14,124.94528412175958,127.60410412556826,124.21215187864384,127.5454559326172,96906500,65.84175781777512,123.40862426757812,0.451784270126339,5.788584431090669,0,AAPL,0.52811104,0
2021-06-15,127.01761349970845,127.66277348498704,126.47998017864292,126.72435760498048,62746300,61.43933397401394,123.9325714111328,0.7066509945085926,6.533781276835498,1,AAPL,0.5096815,0
2021-06-16,127.43792318066122,127.94623235462356,125.57089115999192,127.22286987304688,91815000,63.103562800339446,124.43012619018556,0.9343492209551414,7.189472115659186,1,AAPL,0.53930306,0
2021-06-17,126.88072407701245,129.56887494764572,126.73408871652109,128.82595825195312,96721700,68.03311960771651,125.23656845092772,1.278373497819274,8.271038495268101,0,AAPL,0.5496317,0
2021-06-18,127.77025624862196,128.5522518117248,127.31082565171394,127.52587890625,108953300,60.72266851226427,125.6832878112793,1.3283196911249746,8.814814293121856,1,AAPL,0.55163854,1
2021-06-21,127.3695347689794,129.43208112207495,126.30405262619024,129.32455444335938,79663300,66.29083536435104,126.3088981628418,1.5637576690920838,9.753118414545014,1,AAPL,0.54888517,0
2021-06-22,129.158367024724,131.06450803911002,128.65982751015113,130.9667510986328,74783600,70.52914624925656,127.01661834716796,1.9048737543821377,11.250493071893558,0,AAPL,0.54609984,0
2021-06-23,130.76147177632404,131.29910507401638,130.2336082056393,130.6930389404297,60214200,68.92426327997032,127.65884399414062,2.0698465190867665,12.31290120192702,0,AAPL,0.52932346,0
2021-06-24,131.4261184594968,131.6118476074228,129.94030019169648,130.40951538085938,68711000,67.16523889644185,128.37242279052734,2.1061291973919367,13.06532906662848,0,AAPL,0.5270573,0
2021-06-25,130.45842151503766,130.8787434311433,129.82303140488202,130.1162872314453,70783700,65.25157902509983,128.93546676635742,2.0498519690273014,13.341511323933048,1,AAPL,0.5259547,0
2021-06-28,130.40953513106874,132.20814888176557,130.35088695244318,131.74871826171875,62111300,70.45807615175178,129.35579299926758,2.1741591937783937,13.720279845059522,1,AAPL,0.52978474,0
2021-06-29,131.76829700396732,133.42029061372372,131.32842066728736,133.26388549804688,64556100,74.41201435076951,130.0097457885742,2.4080228857818895,14.191379543288065,1,AAPL,0.53248143,0
2021-06-30,133.1074588952949,134.31957597270352,132.81420307964328,133.87969970703125,63261400,75.870448983828,130.67542877197266,2.5998288144007233,14.707597084613807,1,AAPL,0.5341462,0
2021-07-01,133.52780965332033,134.24138744394435,132.70669030063868,134.1827392578125,52485800,76.59970382903767,131.2111068725586,2.7182617375089535,14.400576576267738,1,AAPL,0.53978485,0
2021-07-02,134.79852836804727,136.85130389268087,134.6519079372628,136.8122100830078,78852600,81.87959071712963,132.13973999023438,3.077975132366334,15.410233662645794,1,AAPL,0.56607515,1
2021-07-06,136.91980190719306,139.9305189008411,136.91980190719306,138.82594299316406,108181800,84.7982751051768,133.08987884521486,3.521676565330978,16.699310606938013,1,AAPL,0.45738912,0
2021-07-07,140.31173951662257,141.63138361305735,139.45154110030262,141.31858825683594,104911600,87.55519074241572,134.12506256103515,4.075904452373834,18.647181432236263,0,AAPL,0.3282412,0
2021-07-08,138.39579381995796,140.8200131513889,137.50625661436462,140.01846313476562,105575500,79.2281222900735,135.05760498046874,4.214558887492956,19.428105221365783,1,AAPL,0.54330003,0
2021-07-09,139.53952703011768,142.37429954644452,139.4417700817135,141.84645080566406,99890800,81.91514248437389,136.20129852294923,4.455058932056119,19.98420549008057,0,AAPL,0.5658507,1
2021-07-12,142.92165443077715,143.02918106026846,140.7613521166739,141.25010681152344,76299700,78.24621127277325,137.31468048095704,4.454286521152937,20.09263629730367,1,AAPL,0.5652854,1
2021-07-13,140.79068067157974,144.1435457407315,140.39968286953984,142.36447143554688,100827100,80.09709760747106,138.37625579833986,4.500978977458914,20.93603055106752,1,AAPL,0.54330003,0
2021-07-14,144.7691440589554,146.20608403003186,144.35857699669697,145.79551696777344,127050800,84.58421268599461,139.6294189453125,4.874266139111285,22.289381354018744,0,AAPL,0.4564141,0
2021-07-15,145.88352652438826,146.626428391954,143.7818721014033,145.14060974121094,106820300,80.72439844829371,140.75550994873046,4.950627803163229,22.869752017499422,0,AAPL,0.54330003,0
2021-07-16,145.12104675803545,146.3917969988858,142.59907080876903,143.09759521484375,93251400,69.69990943883887,141.6469955444336,4.640158181329582,22.814528431088647,0,AAPL,0.54688436,0
2021-07-19,140.5169964650382,140.82980667753233,138.48377483066196,139.24623107910156,121434600,54.19654737129324,141.89039764404296,3.8344130401284815,21.39962760504528,1,AAPL,0.57163286,1
2021-07-20,140.23350360392632,143.79163718567534,139.7447489090948,142.8629913330078,96350000,62.824586626428946,142.29410247802736,3.6455267446443145,20.75224903071137,0,AAPL,0.54465055,0
2021-07-21,142.25694855475027,142.8434601888897,141.37719601915154,142.12986755371094,74993500,60.26768803806837,142.37523040771484,3.3423576706702818,20.13067202993699,1,AAPL,0.54558223,0
2021-07-22,142.6577390590944,144.86690516323114,142.5306580508827,143.49839782714844,77338200,63.36059508612934,142.7232238769531,3.232060364010323,19.365750228408785,1,AAPL,0.54390264,0
2021-07-23,144.2315469505393,145.37523141238975,143.6157111189225,145.2188262939453,71447400,66.95381697730036,143.06046142578126,3.3045074537527057,18.45963631226931,1,AAPL,0.5264419,0
2021-07-26,144.93533686845095,146.46024929276885,144.37814929731337,145.63914489746094,72434100,67.81074824610468,143.499365234375,3.3389258643616984,16.95810208232217,0,AAPL,0.52204186,0
2021-07-27,145.76622426436333,145.85421146271116,142.27652280868347,143.46908569335938,104818600,59.02971126979913,143.60982666015624,3.0169180561877056,15.152905265723176,0,AAPL,0.5497519,0
2021-07-28,141.5531702418983,143.66459466880622,139.33421915670488,141.71934509277344,118931200,52.893387977334896,143.20220947265625,2.504280568748783,13.393314798871472,1,AAPL,0.57345796,1
2021-07-29,141.4358404689946,143.2540085881392,141.32831383609212,142.36447143554688,56699500,54.8175258147241,142.92459564208986,2.172455828654563,11.47984190866049,1,AAPL,0.5607006,1
2021-07-30,141.13284920856503,143.038990058725,140.8689174245079,142.57955932617188,70440600,55.49101507467178,142.87279205322267,1.9202843769500648,9.082755209417089,0,AAPL,0.5592208,1
2021-08-02,143.06829681635188,143.6450238649846,141.98326063074202,142.2471923828125,62880000,54.10627688678076,143.17288818359376,1.6599841270816853,7.587700814931395,1,AAPL,0.55531746,1
2021-08-03,142.53066410966022,144.710506214658,141.91482832443904,144.04580688476562,64786600,60.093990973660695,143.29116973876953,1.670073430288312,6.879804430230536,0,AAPL,0.5496233,0
2021-08-04,143.95786031802183,144.46615463203972,142.9901203277702,143.64505004882812,56368300,58.213665421120886,143.44268798828125,1.5909380839540574,6.779251137489325,1,AAPL,0.56208044,1
2021-08-05,143.6743456659774,144.51500445327014,142.88256533800865,143.75254821777344,46397700,58.59975011202938,143.46810302734374,1.5152301615012504,6.267842554104561,0,AAPL,0.5727602,1
2021-08-06,143.2728518562968,144.0168667237269,142.56798937643336,143.0672607421875,54126800,55.000250042815544,143.25294647216796,1.3428652210446614,6.162666207838697,0,AAPL,0.57092565,1
2021-08-09,143.12599828625463,143.6154852947151,142.46030312496822,143.018310546875,48908700,54.73341791693355,142.99086303710936,1.186935048280617,5.912751058738593,0,AAPL,0.56197757,1
2021-08-10,143.3610006082751,144.60430216687507,142.24497049035554,142.53866577148438,69023100,51.98745426936511,142.89782104492187,0.9911788166398026,5.89391563535753,1,AAPL,0.5245859,0
2021-08-11,142.9791745889206,143.6350854630747,142.4701038589951,142.7931671142578,48493500,53.3667757775767,143.0052032470703,0.8647647327867389,5.420265484438062,1,AAPL,0.5337677,0
