Date,open,high,low,close,volume,rsi,sma,macd,volatility,target,ticker
2015-05-21,29.0983412378906,29.447332848055485,29.044648908023593,29.393640518188477,158921600,65.05755777394415,28.752705383300786,0.2700244683842427,2.0046481400032974,1,AAPL
2015-05-22,29.440625930475377,29.747111583218956,29.395880609079995,29.65091323852539,182384000,68.50880747030634,28.86277256011963,0.3342683492493492,2.165873358194723,0,AAPL
2015-05-26,29.66433426544349,29.733684723786737,28.885810853723097,28.99766731262207,282790400,53.57889289261269,28.93659782409668,0.2894506801296792,2.0380010847197383,1,AAPL
2015-05-27,29.158743558220227,29.58827199011764,29.093868308093384,29.53905487060547,183332800,61.33759135097812,29.074628257751463,0.3205340064691846,2.1497808424433273,0,AAPL
2015-05-28,29.498781992942305,29.51891533390477,29.3287614243907,29.480884552001953,122933200,60.13762162307768,29.20371036529541,0.3282369627167689,2.260617565749186,0,AAPL
2015-05-29,29.357853261590616,29.407070390029627,29.060314590059924,29.145326614379883,203538000,53.437080737474794,29.23346405029297,0.2841002157703727,2.1519468823928563,1,AAPL
2015-06-01,29.145321353775305,29.39364285204603,29.09386833372672,29.2034854888916,128451200,54.415195199508744,29.27306137084961,0.2544135744017488,2.1821151574165327,0,AAPL
2015-06-02,29.051363530586023,29.230334571499,28.930560040783256,29.0737361907959,134670400,51.72197953377808,29.267915725708008,0.2116624593015821,2.1905117228066473,1,AAPL
2015-06-03,29.2303306604206,29.29297000432057,29.06030665818793,29.10952377319336,123934000,52.44333146449952,29.26903381347656,0.1816431674074579,2.074615973719027,0,AAPL
2015-06-04,28.988723651458024,29.21243659513627,28.83883638882423,28.93950653076172,153800400,48.60946744921413,29.253373908996583,0.1350846895772584,1.8468118654407777,0,AAPL
2015-06-05,28.9708217824947,29.013327781477088,28.71578920218846,28.780664443969727,142507200,45.180762642526226,29.19207630157471,0.0792919573405726,1.655585652051229,0,AAPL
2015-06-08,28.83659732877997,28.90595120934577,28.373513306351683,28.59051513671875,210699200,41.305478551974154,29.086036491394044,0.0142063245846735,1.6477239278326792,0,AAPL
2015-06-09,28.34442721267711,28.653152144770026,28.102818548301418,28.50550079345703,224301600,39.61740651056609,29.036819839477538,-0.0426908113579429,1.574642811410861,1,AAPL
2015-06-10,28.61736067951155,28.935032664710334,28.601700840995957,28.83212661743164,156349200,48.58698784442867,28.96612701416016,-0.04034973230792,1.3899881812858157,0,AAPL
2015-06-11,28.899234146086,29.122947072116407,28.74263578058238,28.767244338989254,141563600,47.04456677851454,28.894762992858887,-0.0460873632059737,1.190993503085345,0,AAPL
2015-06-12,28.677759743563243,28.709079415800694,28.43614938047934,28.44957160949707,147544800,40.11642823612714,28.82518749237061,-0.0894889556103635,1.2912537649239226,0,AAPL
2015-06-15,28.210197905683778,28.465230489216605,28.122950006411703,28.39364242553711,175955600,38.99308939813163,28.74420318603516,-0.1252389893795786,1.394416877834615,1,AAPL
2015-06-16,28.41825623714529,28.601700790918624,28.270606575227426,28.54577255249023,125976400,43.75323564105953,28.69140682220459,-0.1284277485695923,1.4461990075989704,0,AAPL
2015-06-17,28.57261770373002,28.60841088751629,28.35337826590972,28.47865867614746,131672400,42.14145700191587,28.6283203125,-0.1364760396289561,1.5052128915488865,1,AAPL
2015-06-18,28.462997837405496,28.704606513151777,28.460760230124308,28.608409881591797,141628800,46.38418057099124,28.59521064758301,-0.1227749265163389,1.5268887438255163,0,AAPL
2015-06-19,28.570381146798823,28.594989708279165,28.27731772327125,28.322059631347656,218867600,39.31486058819682,28.5493501663208,-0.1468969278698644,1.5489915831717482,1,AAPL
2015-06-22,28.521163703815272,28.648680017876067,28.42944228124948,28.548009872436523,136157200,46.46796024382477,28.545099639892577,-0.1320706457661948,1.3953707110477396,0,AAPL
2015-06-23,28.518934357058523,28.548016432985712,28.38470518989977,28.418262481689453,121075600,43.21770869580063,28.53637580871582,-0.1353180493380286,1.4259678453450846,1,AAPL
2015-06-24,28.458522441491773,29.03793983444052,28.43838909647216,28.65986442565918,221123600,50.39626376387391,28.519149589538575,-0.104059773266222,1.249944422912371,0,AAPL
2015-06-25,28.82765293805723,28.903714527243142,28.52340316772461,28.52340316772461,127752400,46.691753964842825,28.49476547241211,-0.0971892990853469,1.062137209053759,0,AAPL
2015-06-26,28.561436878010277,28.6330249661734,28.301930698466943,28.355621337890625,176267200,42.4308014951626,28.485370445251466,-0.1116032337605723,1.0162673016869732,0,AAPL
2015-06-29,28.067025654929783,28.292976205511472,27.84778792635272,27.858972549438477,196645600,32.63548423777701,28.431903457641603,-0.1824509125945077,1.107858044428049,1,AAPL
2015-06-30,28.09163576305212,28.21467857133513,27.932799769410497,28.06031608581543,177482800,38.980751621424915,28.38335781097412,-0.202877858422493,1.1047006957116778,1,AAPL
2015-07-01,28.389174200256655,28.39812292323082,28.185594592881905,28.322059631347656,120955200,46.288473493892006,28.36769790649414,-0.1797213889444968,0.9852786641605248,0,AAPL
2015-07-02,28.284030626669352,28.342196476280925,28.136379248454087,28.28626823425293,108844000,45.4612615431147,28.335483741760253,-0.1641674076424948,0.9130370284832808,0,AAPL
2015-07-06,27.95069102242511,28.239280875986704,27.93055597335178,28.18782615661621,112241600,43.10701725699831,28.32206039428711,-0.1622481521903545,0.8953505978499408,0,AAPL
2015-07-07,28.163214947246896,28.22138077523088,27.688943016750304,28.118473052978516,187787200,41.42766010968477,28.27910671234131,-0.1662704850126211,0.9241622690014566,0,AAPL
2015-07-08,27.847788537173503,27.883581721345053,27.41378487158096,27.420495986938477,243046400,28.856577973372012,28.17933006286621,-0.2542140718394563,1.25961734046642,0,AAPL
2015-07-09,27.70684835714216,27.75382787155724,26.671058019032134,26.86121368408203,314380000,22.718756733127023,27.999464988708496,-0.381740082575785,1.7444915455505026,1,AAPL
2015-07-10,27.279557816328783,27.70684866560066,27.116246610958314,27.57933235168457,245418000,40.71039130311598,27.905057907104492,-0.3722117813861949,1.7749078995961938,1,AAPL
2015-07-13,27.970832274245357,28.134143492799147,27.811996270881817,28.111772537231445,165762000,50.251680073640784,27.880673027038576,-0.2900177303973841,1.761273536753272,0,AAPL
2015-07-14,28.196778753880743,28.270604432641733,27.973065817122052,28.100582122802734,127072400,50.0635393367318,27.904833984375,-0.2274605359168973,1.751741210814039,1,AAPL
2015-07-15,28.125191055777417,28.44510062786121,28.093871380758944,28.371274948120117,134596800,54.62913434768,27.93592987060547,-0.1442511347677459,1.7281114319087791,1,AAPL
2015-07-16,28.577085688130555,28.762769513634545,28.48983779269699,28.749343872070312,144889600,60.26663608811188,27.978658294677736,-0.0346346846793181,1.7833168062498927,1,AAPL
2015-07-17,28.87686383899,28.99766731262207,28.704603936480872,28.99766731262207,184658800,63.57011577530604,28.049798202514648,0.0747689617424818,1.8885027359265223,1,AAPL
2015-07-20,29.299692603053405,29.747118614047775,29.23928913576409,29.545778274536133,235600800,69.74019443226521,28.18559341430664,0.2197756930285521,2.226640560738822,0,AAPL
2015-07-21,29.72026778418432,29.735925916150965,29.154274274513167,29.250469207763672,307025600,63.320115175437984,28.298793029785156,0.2796665654433354,2.3798302527425577,0,AAPL
2015-07-22,27.290746310464858,28.075979358472843,27.290746310464858,28.01333999633789,461802400,44.32623017848564,28.358077430725096,0.1587973521902874,2.3883937666403057,0,AAPL
2015-07-23,28.23257606291761,28.43168046919192,27.977543414278724,27.999916076660156,203998000,44.16650004049871,28.47194766998291,0.0686758239168376,2.3711591299477845,0,AAPL
2015-07-24,28.03570512922721,28.1296641529109,27.718033169080872,27.85226058959961,168649200,42.303429156216346,28.499240493774415,-0.0149463890222598,2.37818991183228,0,AAPL
2015-07-27,27.536826648069855,27.653158339783495,27.31982651671652,27.465238571166992,177822000,37.675003724269736,28.43458709716797,-0.1226209774201088,2.457572554521718,1,AAPL
2015-07-28,27.60169982910156,27.720269112015007,27.416019400149505,27.60169982910156,134472400,40.23667635141992,28.38469886779785,-0.1784684174031987,2.4925699552687774,0,AAPL
2015-07-29,27.550248777438405,27.62854796472452,27.35338029878272,27.514453887939453,148046800,39.09517129691322,28.299016761779782,-0.2250702080700186,2.5520807175644933,0,AAPL
2015-07-30,27.364565166292053,27.420493398050073,27.22810014425895,27.375751495361328,134513200,37.22948353869141,28.16165752410889,-0.2707136723466412,2.6237249445690836,0,AAPL
2015-07-31,27.42720502847683,27.43615375054168,27.049131335303898,27.13637924194336,171540000,34.10827396477282,27.975528717041016,-0.3275002339415387,2.7370118631068436,0,AAPL
2015-08-03,27.18112209781548,27.42049487435575,26.290743849300853,26.49656105041504,279904000,27.30875629242767,27.670606994628905,-0.4417766802538949,3.031687066413518,0,AAPL
2015-08-04,26.268377573030666,26.331016934036064,25.33549486064043,25.646455764770508,496554400,21.09922863755034,27.31020565032959,-0.6207935453014919,3.616962719179192,1,AAPL
2015-08-05,25.268375293079536,26.272847598831326,25.07821963993261,25.81647300720215,397250400,24.89419467082357,27.090518951416016,-0.7120403974272342,4.002915915065749,1,AAPL
2015-08-06,26.061420486844845,26.180524745699543,25.645678591297777,25.872650146484375,211612000,26.197428310859237,26.87779235839844,-0.7540479021904147,4.258073977777386,1,AAPL
2015-08-07,25.749059548342213,26.12435088723745,25.731081088934953,25.96030044555664,154681600,28.35268965247873,26.688596343994146,-0.7565198564073832,4.513406752807185,1,AAPL
2015-08-10,26.18726548982073,26.964815610551703,26.18726548982073,26.90414047241211,219806400,46.90457414810436,26.63248653411865,-0.6223956756703259,4.5253289482828265,0,AAPL
2015-08-11,26.47491901397798,26.558068092610604,25.46814941438968,25.504104614257812,388331200,32.874826304327115,26.422727012634276,-0.6926219288713504,4.821470524206326,1,AAPL
2015-08-12,25.288370859182763,25.93782768972605,24.636666292630203,25.897377014160156,404870000,38.606347946449155,26.26101932525635,-0.6774423858162955,4.905921781141068,0,AAPL
2015-08-13,26.0771532788247,26.158054614765245,25.740064950579065,25.877147674560547,194143200,38.41885941440756,26.11115894317627,-0.6549918851856198,4.856479134940599,1,AAPL
2015-08-14,25.69062759386967,26.13783100680857,25.620963214460115,26.05917739868164,171718000,41.270472452128864,26.0034387588501,-0.6022162370188013,4.625679776995575,1,AAPL
2015-08-17,26.07715652549348,26.438964846684726,25.955804506474045,26.32884979248047,163538800,45.43003988676777,25.98666763305664,-0.518088387254604,4.013029355317222,0,AAPL
2015-08-18,26.164792200978873,26.39176545484599,26.070407894645097,26.180522918701172,138242800,43.54520693938365,26.040074348449707,-0.4667576327733655,3.3721280870320456,0,AAPL
2015-08-19,26.090637910565032,26.185022236948075,25.771528017829972,25.845687866210938,193146000,39.44085467902848,26.042995834350585,-0.4632762591366877,3.2095277678472627,0,AAPL
2015-08-20,25.63669579804117,25.697370953140105,25.086117072124782,25.315338134765625,274006400,33.82926665527441,25.98726463317871,-0.5183676127052728,3.1020114798144434,0,AAPL
2015-08-21,24.816443343175152,25.146790186489135,23.74225545438541,23.76697540283203,513102000,23.146350256248283,25.76793212890625,-0.7427823488968457,3.609227102462547,0,AAPL
2015-08-24,21.319717974691265,24.45014560508796,20.6747548949793,23.173704147338867,648825200,20.403288948049195,25.394888496398927,-0.960319601011804,4.304650396409571,1,AAPL
2015-08-25,24.969256274672787,24.969256274672787,23.25909468303851,23.31302833557129,414406400,22.79083925074646,25.175780868530275,-1.0753851862481234,4.648841621830499,1,AAPL
2015-08-26,24.065856812176996,24.69508899839027,23.60741822780192,24.650144577026367,387098400,41.50192913176506,25.051057624816895,-0.9638052513090544,4.470614151066776,1,AAPL
2015-08-27,25.220953313398105,25.447924921183624,24.724308258728797,25.376012802124023,338464400,48.96240554927355,25.00094413757324,-0.7727143002271717,4.186076193554285,1,AAPL
2015-08-28,25.207464708733916,25.46365170036834,25.06588822846854,25.459157943725582,212657600,49.777596025028046,24.940942192077635,-0.6113310351835892,3.9268655727813457,0,AAPL
2015-08-31,25.175999362069504,25.737813153830476,25.169257870891514,25.340049743652344,224917200,48.54346312145835,24.842062187194824,-0.4999516616927302,3.813302160743475,0,AAPL
2015-09-01,24.753518742408296,25.1422929691237,24.126534275797855,24.207435607910156,307383600,38.466889380247984,24.644753456115723,-0.5548166137390638,3.9472385219601738,1,AAPL
2015-09-02,24.77149906032221,25.245668411254883,24.52429957443131,25.245668411254883,247555200,49.20592834625618,24.584751510620116,-0.449844047003257,3.923692311820325,0,AAPL
2015-09-03,25.279374564390885,25.344545174283777,24.72879769789264,24.80295753479004,212935600,45.447953922874824,24.533513450622557,-0.4226712082269657,3.912625076337825,0,AAPL
2015-09-04,24.488348501803344,24.820941424177935,24.38497493325339,24.55576515197754,199985200,43.39197711389031,24.61239242553711,-0.4259936674721771,3.9032065401381577,1,AAPL
2015-09-08,25.1130763789973,25.29510349806456,24.791718822971628,25.238922119140625,219374400,50.29650115019663,24.81891422271729,-0.3325658642859892,3.574329059178936,0,AAPL
2015-09-09,25.564780380521217,25.623207792112183,24.6681241548325,24.753520965576172,340043200,45.87871399868074,24.962963485717772,-0.3214201838872625,3.567489174838471,1,AAPL
2015-09-10,24.780489926424615,25.45691442888302,24.697342555848657,25.297359466552734,251571200,51.21323767929929,25.02768497467041,-0.2377155264691808,3.493663854105151,1,AAPL
2015-09-11,25.122067709384552,25.665903091430664,25.11532621767221,25.665903091430664,199662000,54.58388970116519,25.05667400360107,-0.1269820421329264,3.4578086152879166,1,AAPL
2015-09-14,26.198503589219275,26.26816795724045,25.81197539016028,25.913101196289062,233453600,56.80786674652919,25.10206832885742,-0.0149807929167629,3.4251770505061003,1,AAPL
2015-09-15,26.052438455707893,26.1872734706256,25.71310232512414,26.131092071533203,173364800,58.785392731989354,25.181172561645507,0.0918333357778209,3.3686644290269285,1,AAPL
2015-09-16,26.12434620347682,26.18951682125369,25.942319049544135,26.160303115844727,148694000,59.06444431709847,25.376459312438964,0.1687646100463133,3.3630930243832395,0,AAPL
2015-09-17,25.99176228223071,26.178283216885045,25.55579409368311,25.600738525390625,256450400,51.624797474519774,25.41196632385254,0.1482738738908935,3.320950251581266,0,AAPL
2015-09-18,25.21645605287639,25.68613338663796,25.140050181897784,25.495115280151367,297141200,50.29609650590107,25.481182098388672,0.1173039199756722,3.3383305151525136,1,AAPL
2015-09-21,25.544553165129184,25.926587633449145,25.54230714405641,25.8906307220459,200888000,55.10382226757911,25.61466865539551,0.1432518091547301,3.218289338733996,0,AAPL
2015-09-22,25.479391246030197,25.659172435371698,25.286127067570256,25.48388671875,201384800,49.61957036614279,25.639165115356445,0.1068296183880299,2.6913376484443745,1,AAPL
2015-09-23,25.53556495819313,25.780516711991236,25.46140682586891,25.69062614440918,143026800,52.30063862782481,25.732875633239747,0.105190869024522,2.061734609432783,1,AAPL
2015-09-24,25.45017313335253,25.955805712160856,25.252415230868095,25.843442916870117,200878000,54.29813119604198,25.787483978271485,0.1212167176891689,2.000178477007786,0,AAPL
2015-09-25,26.16704091553299,26.22322229728945,25.623203837095524,25.77826499938965,224607600,53.24153242219421,25.798720169067384,0.1216521726209656,2.0256770449005828,0,AAPL
